,open,high,low,close,volume,money
2020-10-15,4.92,4.95,4.9,4.93,201150932.0,992203997.11
2020-10-16,4.92,5.02,4.92,4.99,500955753.0,2496968033.87
2020-10-19,4.99,5.08,4.98,5.02,345816276.0,1741740680.05
2020-10-20,5.01,5.01,4.95,4.98,240689629.0,1197285747.71
2020-10-21,4.98,5.07,4.95,5.05,325876182.0,1637539375.17
2020-10-22,5.05,5.07,5.02,5.06,191063454.0,963485740.65
2020-10-23,5.05,5.08,5.03,5.06,235615563.0,1193368823.87
2020-10-26,5.06,5.07,5.01,5.02,179783563.0,905802520.89
2020-10-27,5.01,5.04,5.0,5.03,159795896.0,801971542.34
2020-10-28,5.02,5.03,4.98,5.0,182063873.0,910381917.12
2020-10-29,4.98,4.99,4.95,4.96,167446150.0,831255142.67
2020-10-30,4.96,4.98,4.91,4.92,210764327.0,1040631798.71
2020-11-02,4.92,4.95,4.91,4.94,157226709.0,775279271.87
2020-11-03,4.95,4.98,4.94,4.95,135357406.0,671170595.74
2020-11-04,4.97,4.98,4.93,4.95,146498496.0,726041150.61
2020-11-05,4.97,4.99,4.94,4.95,163734975.0,811620261.62
2020-11-06,4.95,4.98,4.93,4.96,165958743.0,822468060.34
2020-11-09,4.97,4.99,4.96,4.98,225602124.0,1122494987.07
2020-11-10,5.01,5.05,5.0,5.02,259168387.0,1300974712.99
2020-11-11,5.01,5.08,5.0,5.07,309611502.0,1564938518.39
2020-11-12,5.06,5.06,5.01,5.01,139875220.0,702982494.75
2020-11-13,5.01,5.01,4.95,4.96,192265408.0,955481766.1
2020-11-16,4.97,4.99,4.96,4.98,128241596.0,637821655.37
2020-11-17,4.98,5.0,4.97,5.0,122033280.0,608551313.86
2020-11-18,5.0,5.05,4.98,5.03,193561819.0,972693581.9
2020-11-19,5.02,5.05,5.02,5.04,154569394.0,778151976.82
2020-11-20,5.05,5.06,5.01,5.03,126572054.0,636625580.17
2020-11-23,5.01,5.08,5.01,5.07,282580046.0,1428218315.62
2020-11-24,5.07,5.09,5.05,5.05,189318043.0,959879196.85
2020-11-25,5.08,5.11,5.04,5.04,200292965.0,1017147724.14
2020-11-26,5.04,5.1,5.03,5.09,197392278.0,1002567141.7
